sim_time,x,y,speed,steer,throttle,style_scores,alert_state,alert_raw,alert_score
0.05,260.3923034667969,-395.36260986328125,0.9800000190734863,0.0,0.5,"[0.3768119812011719, 0.15489999949932098, 0.0, 0.9431818127632141]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.8335124105215073
0.1,260.3923034667969,-395.36260986328125,1.4700000286102295,0.0,0.5,"[0.4089679718017578, 0.23229999840259552, 0.0, 0.9659090638160706]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.8552195876836777
0.15000000000000002,260.3923034667969,-395.36260986328125,1.7592999935150146,0.0,0.5,"[0.4279531240463257, 0.2838999927043915, 0.0, 0.7834527492523193]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.8605680614709854
0.2,260.3923034667969,-395.36260986328125,0.9706199765205383,0.0,0.5,"[0.3761964440345764, 0.1485999971628189, 0.0, 0.5113636255264282]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.7457816004753113
0.25,260.3923034667969,-395.36260986328125,0.4922899901866913,0.0,0.5,"[0.3448062837123871, 0.0778999999165535, 0.0, 0.6837777495384216]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.7633626013994217
0.3,260.3923034667969,-395.36260986328125,0.21032999455928802,0.0,0.5,"[0.32630279660224915, 0.03400000184774399, 0.0, 0.7873832583427429]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.7736631035804749
0.35,260.3923034667969,-395.36260986328125,0.050939999520778656,0.0,0.5,"[0.3158429265022278, 0.008299999870359898, 0.0, 0.8668451905250549]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.7844886183738708
0.39999999999999997,260.3923034667969,-395.36260986328125,0.03338000178337097,0.0,0.5,"[0.31469056010246277, 0.005499999970197678, 0.0, 0.9293521642684937]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.7840894609689713
0.44999999999999996,260.3923034667969,-395.36260986328125,0.07283999770879745,0.0,0.5,"[0.317280113697052, 0.01209999993443489, 4.3956040940429375e-07, 0.9538398385047913]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.7802650630474091
0.49999999999999994,260.3923034667969,-395.36260986328125,0.08642999827861786,0.0,0.5,"[0.3181719481945038, 0.014299999922513962, 0.0, 0.9746301770210266]","[0.0, 0.0, -0.0075033861212432384, 6.533333362312987e-05, -0.0074568018317222595, 1.0, 0.016333334147930145, -0.0075033861212432384, 0.0, 0.0, 0.9976115822792053, -0.01626800000667572, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.2616524696350098, 2.0, 0.594851553440094, 0.515066921710968, 0.3096596300601959]",0.7758403122425079
