participant_number,scenario,iteration,driving_score,episode_loss,style_speed,style_efficiency,style_aggressiveness,style_comfort,gui_type,gui_location,gui_color,gui_vibration,gui_lag,gui_p0_name,gui_p0_val,gui_p1_name,gui_p1_val,gui_p2_name,gui_p2_val
2,town02_parked_right,0,0.078,54.8609675908837,0.6254,0.2645,0.0298,0.9721,arrow,panel,RGB,True,1.086,scale,0.5205,opacity,0.4321,vibration_dist,0.5566
2,town01_tight_gap,1,0.237,44.75552188962239,0.6858,0.7544,0.0683,0.9568,sound,panel,RGB,True,1.052,lateral_threshold,0.6531,cooldown,0.5759,volume,0.4961
2,town01_crash_two_veers,2,0.367,42.01829982156898,0.7887,0.7917,0.1347,0.9345,route,windshield,colorblind,False,1.094,line_width,0.5662,opacity,0.5991,vibration_dist,0.646
2,town04_crossing_triple,3,0.481,29.074149364135952,0.7141,0.7925,0.1659,0.9506,route,windshield,colorblind,False,0.751,line_width,0.673,opacity,0.5865,vibration_dist,0.5901
2,town01_crash_with_parked,4,0.382,38.81401953351975,0.8661,0.8003,0.1038,0.9417,route,windshield,colorblind,True,0.904,line_width,0.7121,opacity,0.5684,vibration_dist,0.5046
2,town02_crash_plus_slow_npc,5,0.071,28.49934744767302,0.8134,0.8566,0.192,0.9188,route,panel,RGB,True,0.896,line_width,0.806,opacity,0.7777,vibration_dist,0.5495
2,town04_crossing_triple,6,0.453,27.084488828228626,0.7194,0.8002,0.1549,0.9476,route,panel,RGB,True,1.251,line_width,0.7364,opacity,0.6716,vibration_dist,0.5379
2,town01_tight_gap,7,0.391,29.757187937114523,0.7607,0.7619,0.1372,0.9477,sound,panel,RGB,True,1.377,lateral_threshold,0.7291,cooldown,0.5674,volume,0.5122
2,town02_crash_veer_left,8,0.418,29.86197853490115,0.7835,0.7752,0.1869,0.9265,sound,panel,colorblind,True,1.15,lateral_threshold,0.7374,cooldown,0.5107,volume,0.4811
2,town04_crossing_parked_plus_slow,9,0.089,99.86202295202622,0.279,0.5566,0.118,0.9265,arrow,panel,RGB,True,0.728,scale,0.3324,opacity,0.3566,vibration_dist,0.289
2,town04_crossing_parked_plus_slow,10,0.386,26.19732657830623,0.6571,0.7462,0.246,0.9468,sound,windshield,colorblind,False,0.585,lateral_threshold,0.7605,cooldown,0.4749,volume,0.5659
2,town02_three_parked,11,0.12,70.34533981631908,0.7585,0.8318,0.1886,0.9472,sound,windshield,colorblind,False,0.684,lateral_threshold,0.6485,cooldown,0.4112,volume,0.4829
2,town02_crash_veer_right,12,0.473,12.770785685216177,0.7166,0.8213,0.2433,0.9339,route,windshield,RGB,False,0.893,line_width,0.8173,opacity,0.6102,vibration_dist,0.5746
2,town04_crossing_parked_plus_slow,13,0.506,14.109116626890165,0.5167,0.8316,0.2202,0.9521,arrow,windshield,RGB,False,0.916,scale,0.3415,opacity,0.0487,vibration_dist,0.0
2,town02_double_stagger,14,0.582,16.757296258519858,0.8093,0.8622,0.2518,0.929,arrow,windshield,RGB,False,0.622,scale,0.2802,opacity,0.188,vibration_dist,0.1048
2,town02_crash_plus_slow_npc,15,0.478,15.541416060949555,0.7414,0.8284,0.2597,0.934,arrow,windshield,RGB,False,0.601,scale,0.0,opacity,0.3294,vibration_dist,0.3769
2,town02_slow_npc,16,0.528,12.548636944602858,0.7934,0.8377,0.2428,0.9469,arrow,windshield,RGB,True,0.865,scale,0.2394,opacity,0.3745,vibration_dist,0.3223
2,town01_crash_veer_left,17,0.425,15.849668526803388,0.6951,0.8014,0.2043,0.9387,route,windshield,colorblind,True,0.911,line_width,0.9307,opacity,0.6817,vibration_dist,0.5828
2,town01_crash_with_parked,18,0.389,24.910006142802736,0.7742,0.8432,0.1651,0.9405,arrow,panel,colorblind,False,1.089,scale,0.0446,opacity,0.4503,vibration_dist,0.2804
2,town02_crash_plus_slow_npc,19,0.525,11.706970466568125,0.7748,0.8605,0.249,0.9463,arrow,windshield,RGB,True,1.026,scale,0.524,opacity,0.5406,vibration_dist,0.7189
