actor_tag,actor_id,frame,sim_time,x,y,z,yaw_deg,speed_mps,yawrate_rps,throttle,brake,steer,reverse,gear,hand_brake,lane_id,offset_m,dist_left_m,dist_right_m,map
hero,132,141651,6001.061,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141651,6001.061,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141652,6001.129,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141652,6001.129,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141653,6001.196,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141653,6001.196,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141654,6001.256,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141654,6001.256,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141655,6001.316,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141655,6001.316,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141656,6001.384,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141656,6001.384,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141657,6001.447,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141657,6001.447,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141658,6001.512,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141658,6001.512,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141659,6001.580,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141659,6001.580,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141660,6001.639,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141660,6001.639,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141661,6001.716,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141661,6001.716,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141662,6001.787,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141662,6001.787,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141663,6001.841,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141663,6001.841,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141664,6001.921,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141664,6001.921,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141665,6001.974,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141665,6001.974,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141666,6002.033,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141666,6002.033,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141667,6002.097,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141667,6002.097,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141668,6002.171,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141668,6002.171,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141669,6002.228,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141669,6002.228,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141670,6002.297,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141670,6002.297,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141671,6002.357,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141671,6002.357,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141672,6002.427,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141672,6002.427,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141673,6002.488,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141673,6002.488,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141674,6002.553,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141674,6002.553,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141675,6002.624,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141675,6002.624,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141676,6002.696,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141676,6002.696,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141677,6002.763,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141677,6002.763,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141678,6002.824,20.000,248.000,0.019,0.000,0.000,0.0000,0.000,0.000,0.000,0,1,0,1,-0.022,1.728,1.772,Town06
npc,140,141678,6002.824,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141679,6002.909,20.470,248.000,0.018,-0.000,5.294,-0.0006,0.000,0.000,0.000,0,1,0,1,-0.027,1.723,1.777,Town06
npc,140,141679,6002.909,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141680,6002.967,20.770,248.000,0.018,-0.000,5.036,-0.0006,0.000,0.000,0.000,0,1,0,1,-0.029,1.721,1.779,Town06
npc,140,141680,6002.967,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141681,6003.026,21.059,248.000,0.017,-0.000,4.836,-0.0005,0.000,0.000,0.000,0,1,0,1,-0.031,1.719,1.781,Town06
npc,140,141681,6003.026,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141682,6003.099,21.402,248.000,0.017,-0.000,4.636,-0.0002,0.000,0.000,0.000,0,1,0,1,-0.032,1.718,1.782,Town06
npc,140,141682,6003.099,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141683,6003.195,21.837,248.000,0.017,-0.000,4.442,-0.0005,0.000,0.000,0.000,0,1,0,1,-0.033,1.717,1.783,Town06
npc,140,141683,6003.195,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141684,6003.281,22.214,248.000,0.018,-0.000,4.297,-0.0001,0.000,0.000,0.000,0,1,0,1,-0.033,1.717,1.783,Town06
npc,140,141684,6003.281,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141685,6003.403,22.635,248.000,0.018,0.000,4.143,0.0471,0.000,0.000,0.000,0,1,0,-6,-0.033,1.717,1.783,Town06
npc,140,141685,6003.403,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141686,6003.514,23.041,248.000,0.018,0.001,3.996,0.3459,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141686,6003.514,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141687,6003.623,23.433,248.000,0.018,0.002,3.856,0.3623,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141687,6003.623,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141688,6003.706,23.748,248.000,0.018,-0.001,3.747,-0.2625,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141688,6003.706,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141689,6003.795,24.077,248.000,0.018,0.003,3.630,0.3797,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141689,6003.795,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141690,6003.865,24.328,248.000,0.018,0.002,3.543,0.1913,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141690,6003.865,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141691,6003.953,24.635,248.000,0.018,-0.001,3.436,-0.3864,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141691,6003.953,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141692,6004.041,24.931,248.000,0.018,0.003,3.333,0.3786,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141692,6004.041,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141693,6004.120,25.189,248.000,0.018,0.002,3.242,0.4112,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141693,6004.120,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141694,6004.194,25.428,248.000,0.018,0.002,3.159,0.3191,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141694,6004.194,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141695,6004.274,25.674,248.000,0.018,0.003,3.073,0.4390,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141695,6004.274,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141696,6004.346,25.895,248.000,0.018,0.002,2.994,0.2679,0.000,0.000,0.000,0,1,0,-6,-0.034,1.716,1.784,Town06
npc,140,141696,6004.346,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141697,6004.427,26.132,248.000,0.018,0.000,2.911,-0.2264,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141697,6004.427,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141698,6004.499,26.338,248.000,0.018,0.000,2.838,-0.2325,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141698,6004.499,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141699,6004.580,26.567,248.000,0.018,0.002,2.758,0.2593,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141699,6004.580,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141700,6004.657,26.773,248.000,0.018,0.003,2.686,0.3567,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141700,6004.657,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141701,6004.749,27.017,248.000,0.018,0.002,2.600,0.2924,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141701,6004.749,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141702,6004.814,27.185,248.000,0.018,-0.000,2.541,-0.3175,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141702,6004.814,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141703,6004.896,27.389,248.000,0.019,0.001,2.469,0.2474,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141703,6004.896,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141704,6004.975,27.582,248.000,0.018,0.002,2.402,0.4523,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141704,6004.975,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141705,6005.048,27.754,248.000,0.019,0.002,2.341,0.2554,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141705,6005.048,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141706,6005.121,27.922,248.000,0.019,0.002,2.282,0.2483,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141706,6005.121,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141707,6005.194,28.086,248.000,0.019,0.002,2.224,0.2622,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141707,6005.194,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141708,6005.277,28.269,248.000,0.019,-0.001,2.160,-0.3000,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141708,6005.277,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141709,6005.355,28.433,248.000,0.019,-0.001,2.103,-0.3984,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141709,6005.355,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141710,6005.424,28.578,248.000,0.019,0.003,2.053,0.4706,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141710,6005.424,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141711,6005.511,28.754,248.000,0.019,-0.001,1.991,-0.3927,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141711,6005.511,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141712,6005.589,28.906,248.000,0.019,-0.001,1.938,-0.4139,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,140,141712,6005.589,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141713,6005.657,29.037,248.000,0.019,0.003,1.892,0.4159,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141713,6005.657,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141714,6005.732,29.176,248.000,0.019,0.004,1.843,0.3251,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141714,6005.732,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141715,6005.813,29.322,248.000,0.019,0.002,1.791,-0.2253,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141715,6005.813,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141716,6005.877,29.435,248.000,0.019,0.004,1.751,0.2566,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141716,6005.877,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141717,6005.953,29.568,248.000,0.019,0.004,1.705,0.3789,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141717,6005.953,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141718,6006.025,29.689,248.000,0.019,0.004,1.662,0.2242,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141718,6006.025,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141719,6006.094,29.800,248.000,0.019,0.001,1.623,-0.4198,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141719,6006.094,20.000,251.600,-0.012,0.000,0.000,0.0000,0.000,0.000,0.000,0,0,0,-1,0.068,1.818,1.682,Town06
hero,132,141720,6006.164,29.913,248.000,0.019,0.001,1.583,-0.1763,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141720,6006.164,20.545,251.600,-0.011,0.000,7.761,-0.0000,0.000,0.000,0.000,0,0,0,-1,0.067,1.817,1.683,Town06
hero,132,141721,6006.238,30.028,248.000,0.019,0.001,1.543,-0.2781,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141721,6006.238,21.114,251.600,-0.011,0.000,7.756,-0.0000,0.000,0.000,0.000,0,0,0,-1,0.067,1.817,1.683,Town06
hero,132,141722,6006.311,30.140,248.000,0.019,0.001,1.504,-0.2717,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141722,6006.311,21.682,251.600,-0.011,0.000,7.750,0.0000,0.000,0.000,0.000,0,0,0,-1,0.067,1.817,1.683,Town06
hero,132,141723,6006.388,30.253,248.000,0.019,0.001,1.464,-0.3875,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141723,6006.388,22.275,251.600,-0.011,0.000,7.745,0.0000,0.000,0.000,0.000,0,0,0,-1,0.067,1.817,1.683,Town06
hero,132,141724,6006.455,30.351,248.000,0.019,0.005,1.430,0.3791,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141724,6006.455,22.795,251.600,-0.011,0.000,7.682,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.067,1.817,1.683,Town06
hero,132,141725,6006.532,30.459,248.000,0.019,0.004,1.392,0.3776,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141725,6006.532,23.385,251.600,-0.011,0.000,7.677,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.066,1.816,1.684,Town06
hero,132,141726,6006.606,30.561,248.000,0.019,0.003,1.356,0.3101,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141726,6006.606,23.959,251.600,-0.011,0.000,7.675,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.066,1.816,1.684,Town06
hero,132,141727,6006.675,30.653,248.000,0.019,-0.001,1.324,-0.4588,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141727,6006.675,24.491,251.600,-0.011,0.000,7.724,0.0000,0.000,0.000,0.000,0,0,0,-7,0.066,1.816,1.684,Town06
hero,132,141728,6006.755,30.757,248.000,0.019,-0.001,1.288,-0.4822,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141728,6006.755,25.103,251.600,-0.011,0.000,7.719,0.0000,0.000,0.000,0.000,0,0,0,-7,0.066,1.816,1.684,Town06
hero,132,141729,6006.827,30.848,248.000,0.019,-0.000,1.255,-0.2267,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141729,6006.827,25.657,251.600,-0.011,0.000,7.714,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.066,1.816,1.684,Town06
hero,132,141730,6006.905,30.945,248.000,0.019,-0.001,1.222,-0.4246,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141730,6006.905,26.255,251.600,-0.011,0.000,7.708,0.0000,0.000,0.000,0.000,0,0,0,-7,0.065,1.815,1.685,Town06
hero,132,141731,6006.985,31.041,248.000,0.019,-0.002,1.189,-0.5722,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141731,6006.985,26.867,251.600,-0.011,0.000,7.702,0.0000,0.000,0.000,0.000,0,0,0,-7,0.065,1.815,1.685,Town06
hero,132,141732,6007.083,31.156,248.000,0.019,-0.002,1.149,-0.5190,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141732,6007.083,27.622,251.600,-0.011,0.000,7.696,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.065,1.815,1.685,Town06
hero,132,141733,6007.154,31.235,248.000,0.019,-0.002,1.120,-0.1731,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141733,6007.154,28.163,251.600,-0.011,0.000,7.692,0.0000,0.000,0.000,0.000,0,0,0,-7,0.065,1.815,1.685,Town06
hero,132,141734,6007.227,31.317,248.000,0.019,-0.002,1.091,-0.2852,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141734,6007.227,28.728,251.600,-0.011,0.000,7.686,0.0000,0.000,0.000,0.000,0,0,0,-7,0.065,1.815,1.685,Town06
hero,132,141735,6007.323,31.419,248.000,0.019,-0.003,1.055,-0.3866,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141735,6007.323,29.460,251.600,-0.011,0.000,7.679,0.0000,0.000,0.000,0.000,0,0,0,-7,0.064,1.814,1.686,Town06
hero,132,141736,6007.516,31.523,248.000,0.019,-0.003,1.020,-0.5616,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141736,6007.516,30.224,251.600,-0.011,0.000,7.672,0.0000,0.000,0.000,0.000,0,0,0,-7,0.064,1.814,1.686,Town06
hero,132,141737,6007.617,31.623,248.000,0.019,-0.003,0.985,-0.5628,0.000,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141737,6007.617,30.988,251.600,-0.011,0.000,7.665,0.0000,0.000,0.000,0.000,0,0,0,-7,0.064,1.814,1.686,Town06
hero,132,141738,6007.701,31.702,248.000,0.019,0.005,0.916,0.8260,0.400,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141738,6007.701,31.634,251.600,-0.011,0.000,7.603,-0.0000,0.000,0.000,0.000,0,0,0,-7,0.064,1.814,1.686,Town06
hero,132,141739,6007.782,31.776,248.000,0.019,-0.000,0.942,-0.5074,0.900,0.000,0.000,0,1,0,-6,-0.036,1.714,1.786,Town06
npc,140,141739,6007.782,32.248,251.600,-0.011,0.000,7.654,0.0000,0.000,0.000,0.000,0,0,0,-7,0.063,1.813,1.687,Town06
hero,132,141740,6007.885,31.878,248.000,0.019,0.011,1.132,0.5967,1.000,0.000,0.000,0,1,0,-6,-0.037,1.713,1.787,Town06
npc,140,141740,6007.885,33.010,251.600,-0.011,0.000,7.646,0.0000,0.000,0.000,0.000,0,0,0,-7,0.063,1.813,1.687,Town06
hero,132,141741,6007.945,31.952,248.000,0.019,0.022,1.318,-0.3800,1.000,0.000,0.000,0,1,0,-6,-0.037,1.713,1.787,Town06
npc,140,141741,6007.945,33.462,251.600,-0.011,0.000,7.642,0.0000,0.000,0.000,0.000,0,0,0,-7,0.063,1.813,1.687,Town06
